                                  ###############################										
                                  # XMAPTOOLS V1.6 PROFILE FILE #										
                                  ###############################										
										
%------------------------------------------N-O-T-I-C-E----------------------------------------------------										
Point mode analyses (standards) used for the standardization (details in De Andrade et al. 2006).										
This file is detailed in the user notice (http://www.xmaptools.com/?page_id=36)										
										
##### UPDATE 1.6 #####  (28 Dec 2012 - P. Lanari)										
"Due to the problems with this file, the format has been  "										
New case sensitive shortcuts (only > and the following number). 										
										
##### NEW FORMAT ##### 										
"!>1 Image coordinates (Microprobe dependent, see the XMapToolsCoordinatesTool.xls spreadsheet)"										
! xleft xright ybott ytop coordinates calculated using the XMapToolsCoordinatesTool.xls spreadsheet										
										
!>2 Oxides order (oxides separated by spaces or tab X and Y must be the two last values)										
! Oxides separated by spaces (see the list available in the user notice)										
										
!>3 Analyses (can be pasted from excel)										
! Analyses using the order defined in >2 (One anlysis by line)										
										
%---------------------------------------------------------------------------------------------------------										
										
					 					
>1 Here put in the image coordinates (from XMapToolsCoordinatesTool.xls)										
-8876	15124	18483	39603							
										
0.028418	4.527487	21.6629	35.47424	0.008549	1.716675	0.000017	1.409006	34.16015	-4476.4	26217
0.020352	4.547459	21.74128	35.83694	0.000174	1.710712	0.025708	1.441707	34.15153	-4476.2	26210.5
0.016258	4.508545	21.6392	37.12288	0.007982	1.666184	0.013045	1.369841	33.95649	-4476	26204
0.007087	4.623955	21.75335	36.9642	0.006232	1.739491	0.009249	1.39314	34.15969	-4475.8	26197.6
0.016296	4.631347	21.62782	35.41589	0.008632	1.678287	0.036858	1.36873	33.95561	-4475.6	26191.1
0.015323	4.69764	21.68178	35.45994	0.003791	1.778895	0.002288	1.42196	33.99905	-4475.4	26184.6
0.02291	4.672008	21.66978	35.45817	0.007408	1.731378	0.020914	1.407257	33.97063	-4475.2	26178.2
0.01351	4.647838	21.8181	35.29026	0.000012	1.726543	0.00544	1.372251	33.91846	-4475	26171.7
0.001801	4.735266	21.7699	35.58664	0.015523	1.754549	0.009119	1.414606	33.80241	-4474.8	26165.2
0.033527	4.743389	21.76954	34.986	0.005179	1.70763	0.018132	1.433957	33.81924	-4474.6	26158.8
0.000013	4.731181	21.72617	35.38511	0.018324	1.724558	0.024121	1.363131	33.6724	-4474.4	26152.3
0.035583	4.75932	21.86494	35.29438	0.021127	1.778675	0.000017	1.447093	33.66586	-4474.2	26145.9
0.045834	4.787867	21.90113	35.19123	0.020641	1.722723	0.019054	1.410168	33.45185	-4474	26139.4
0.010785	4.76135	21.84663	36.69848	0.023833	1.726014	0.000994	1.398432	33.41032	-4473.8	26132.9
0.073358	4.515258	21.4056	36.1319	0.132777	2.011053	0.026363	1.384598	32.36823	-4473.6	26126.5
0.016766	4.778148	21.69011	35.50066	0.017785	1.760736	0.018046	1.362895	33.72709	-4473.4	26120
0.035852	4.818042	21.8026	35.17391	0.023056	1.770267	0.013543	1.410496	33.65299	-4473.2	26113.5
0.021156	4.843222	21.72934	35.35317	0.016801	1.726152	0.010167	1.37385	33.90915	-4473	26107.1
0.016332	4.81054	21.87679	35.35581	0.004207	1.666594	0.034636	1.3893	33.75746	-4472.8	26100.6
0.000013	4.854677	21.75764	36.29906	0.003164	1.69801	0.026923	1.37875	33.53687	-4472.5	26094.1
0.023592	4.852061	21.77178	35.7914	0.006508	1.681954	0.013685	1.389816	33.60099	-4472.3	26087.7
0.013469	4.785534	21.93642	35.11169	0.007749	1.771621	0.016089	1.359323	33.57294	-4472.1	26081.2
0.054528	4.871175	21.62625	36.91779	0.010945	1.749433	0.035871	1.392797	33.56852	-4471.9	26074.7
0.023931	4.858433	21.92612	36.9032	0.024769	1.699344	0.033453	1.392994	33.51508	-4471.7	26068.3
0.016479	4.81258	21.85552	36.86604	0.017343	1.76025	0.022703	1.435789	33.48932	-4471.5	26061.8
0.030729	4.833127	21.84179	35.29849	0.01486	1.736019	0.018855	1.408963	33.51127	-4471.3	26055.3
0.043299	4.860981	21.60792	36.79702	0.025364	1.730235	0.034273	1.351425	33.32519	-4471.1	26048.9
0.028739	4.880153	21.70831	36.12257	0.01224	1.784379	0.016311	1.385344	33.35511	-4470.9	26042.4
0.014634	4.851275	21.89027	36.78675	0.029295	1.797116	0.022611	1.408727	33.8709	-4470.7	26036
0.014214	4.804062	21.69425	35.48332	0.019863	1.779904	0.021903	1.435385	33.45428	-4470.5	26029.5
0.000013	4.872619	21.85316	35.2028	0.015078	1.719551	0.013174	1.365744	33.33238	-4470.3	26023
0.017199	4.866666	21.78842	35.9365	0.008171	1.652416	0.019541	1.328525	33.55722	-4470.1	26016.6
0.010844	4.891897	21.84589	36.69715	0.004793	1.764051	0.000017	1.366238	33.73891	-4469.9	26010.1
0.021862	4.853964	21.86888	36.93468	0.013328	1.718136	0.013579	1.388782	33.98062	-4469.7	26003.6
0.015772	4.928498	21.68087	37.04596	0.008886	1.705456	0.004766	1.450861	33.71371	-4469.5	25997.2
0.013961	4.876732	21.9239	36.93384	0.012983	1.674829	0.014288	1.367111	33.57946	-4469.3	25990.7
0.024932	4.906599	21.82283	35.74886	0.013865	1.645154	0.019073	1.384299	33.58804	-4469.1	25984.2
0.043456	4.921225	21.87762	36.67005	0.053006	1.722336	0.032502	1.403981	33.73581	-4468.9	25977.8
0.007914	4.818116	21.85949	36.66158	0.009427	1.718587	0.023513	1.388362	33.54689	-4468.7	25971.3
0.013806	4.912881	21.88454	35.68819	0.002134	1.787386	0.010814	1.353362	33.77363	-4468.5	25964.8
0.009182	4.888692	21.80712	36.85046	0.003026	1.771843	0.037687	1.382596	33.41759	-4468.3	25958.4
0.020064	4.859876	21.93966	37.05608	0.009249	1.703008	0.008824	1.344496	33.64766	-4468.1	25951.9
0.02478	4.887311	21.72896	36.6296	0.011559	1.657221	0.000017	1.343764	33.51107	-4467.9	25945.5
0.001055	4.888193	21.6977	36.62336	0.005871	1.73529	0.016422	1.396622	33.39881	-4467.7	25939
0.013788	4.922208	21.76485	36.91703	0.000012	1.739309	0.01688	1.445997	33.3376	-4467.5	25932.5
0.01025	4.876298	21.68927	36.71558	0.007475	1.784307	0.014519	1.403231	33.49929	-4467.3	25926.1
0.00044	4.875354	21.71257	36.81112	0.005519	1.71768	0.013275	1.345908	33.43305	-4467.1	25919.6
0.023165	4.877646	21.74282	36.75205	0.010329	1.70769	0.006074	1.375492	33.37369	-4466.9	25913.1
0.023377	4.805164	21.558	36.30901	0.005162	1.761895	0.009515	1.327474	33.33825	-4466.7	25906.7
0.023573	4.887206	21.61221	36.68837	0.006947	1.731364	0.000017	1.350145	33.33757	-4466.5	25900.2
0.034118	4.942057	21.84867	36.81092	0.000012	1.727681	0.011602	1.413669	33.25579	-4466.3	25893.7
0.016883	4.908429	21.87264	36.81678	0.010866	1.739944	0.031073	1.400784	33.45237	-4466.1	25887.3
0.01763	4.847895	22.2407	37.39801	0.00303	1.795763	0.012744	1.358207	33.42955	-4465.9	25880.8
0.010367	4.793355	22.09469	37.10168	0.00873	1.710322	0.018394	1.323846	33.5274	-4465.7	25874.3
0.003737	4.96436	21.80394	36.90598	0.000012	1.717607	0.012033	1.379788	33.50371	-4465.5	25867.9
0.018233	4.91594	21.7786	36.7721	0.008372	1.72938	0.009173	1.29576	33.35147	-4465.3	25861.4
0.008576	4.943642	21.77361	37.14534	0.002671	1.7363	0.004527	1.326441	33.74733	-4465.1	25854.9
0.000013	4.908019	21.91341	36.87987	0.006945	1.744707	0.000017	1.359603	33.39305	-4464.9	25848.5
0.000013	4.965882	21.90878	36.80271	0.000012	1.684195	0.013164	1.340215	33.35741	-4464.7	25842
0.026837	4.965112	21.7677	36.9157	0.005165	1.756811	0.023583	1.382527	33.35729	-4464.5	25835.6
0.045772	4.961518	21.68168	36.69508	0.033461	1.764617	0.004476	1.346437	33.21921	-4464.3	25829.1
0.004877	5.006976	21.7111	36.88542	0.000012	1.711014	0.016049	1.357382	33.51222	-4464.1	25822.6
0.000013	4.97899	21.76166	36.73431	0.00178	1.747535	0.004426	1.384561	33.31313	-4463.9	25816.2
0.010631	5.001603	21.92806	36.82539	0.000012	1.692597	0.016878	1.310526	33.46028	-4463.7	25809.7
0.010464	4.994015	21.73776	36.72879	0.009606	1.770251	0.000017	1.386049	33.61567	-4463.5	25803.2
0.010493	4.973337	21.81782	36.8835	0.000012	1.767094	0.022819	1.410889	33.3741	-4463.3	25796.8
0.000013	5.000081	21.84545	36.92426	0.006588	1.7805	0.005361	1.346588	33.14284	-4463.1	25790.3
0.002107	5.016263	21.82141	36.83425	0.000012	1.717151	0.027639	1.397276	33.33504	-4462.9	25783.8
0.037227	4.969	21.84025	36.77375	0.006053	1.718123	0.016453	1.318549	33.37417	-4462.7	25777.4
0.001756	5.038967	21.83348	36.78711	0.000012	1.705722	0.007532	1.302503	33.50856	-4462.5	25770.9
0.01116	5.017559	21.89091	36.93468	0.000012	1.743774	0.014865	1.297193	33.73457	-4462.3	25764.4
0.002934	5.017992	21.96309	37.12999	0.000012	1.743024	0.037062	1.370862	33.27203	-4462.1	25758
0.000013	5.001399	21.85783	37.00417	0.001424	1.663341	0.000017	1.354782	33.21054	-4461.9	25751.5
0.015742	4.979255	21.93967	36.80518	0.008544	1.703032	0.008916	1.331985	33.28156	-4461.7	25745
0.031514	4.93974	21.88528	37.04239	0.002847	1.704762	0.013287	1.327487	33.31073	-4461.5	25738.6
0.002145	5.022603	21.93714	36.95607	0.002848	1.723067	0.005906	1.314806	33.157	-4461.3	25732.1
0.006181	5.028879	21.87455	36.86575	0.011207	1.77173	0.007865	1.324143	33.34137	-4461.1	25725.7
0.026056	5.010187	22.07913	36.87767	0.010672	1.714224	0.000017	1.378496	33.28852	-4460.9	25719.2
0.019546	5.023907	21.74324	36.91562	0.008711	1.723568	0.015133	1.324997	33.36654	-4460.7	25712.7
0.047514	5.005325	21.94799	37.02902	0.032019	1.788483	0.013584	1.299096	33.34451	-4460.5	25706.3
0.044152	5.063615	21.78282	37.09548	0.016364	1.735757	0.001881	1.308216	33.1997	-4460.3	25699.8
0.032184	5.0041	21.82695	36.93606	0.014226	1.67068	0.018474	1.321314	33.25526	-4460	25693.3
0.051663	5.022621	21.74573	37.03048	0.016537	1.711665	0.016036	1.277863	33.28861	-4459.8	25686.9
0.02207	5.047552	21.82365	36.92103	0.013858	1.781111	0.020938	1.356285	33.37518	-4459.6	25680.4
0.03205	4.961061	21.82799	37.04752	0.00391	1.708961	0.023732	1.325452	33.11806	-4459.4	25673.9
0.04984	5.062105	21.89227	37.3123	0.013502	1.762271	0.005812	1.375429	33.51661	-4459.2	25667.5
0.028469	5.076304	21.78466	37.09547	0.042475	1.717033	0.027171	1.345128	33.2112	-4459	25661
0.052619	5.007271	21.74241	36.68922	0.008879	1.698854	0.000017	1.327361	33.41902	-4458.8	25654.5
0.020814	5.012942	21.94032	36.75423	0.01048	1.761352	0.011041	1.291884	33.17934	-4458.6	25648.1
0.006655	4.968349	21.81163	36.76991	0.01545	1.69254	0.019196	1.273719	33.3653	-4458.4	25641.6
0.020901	5.039623	21.71977	36.76813	0.009585	1.7478	0.017183	1.318182	33.53092	-4458.2	25635.1
0.036076	4.947049	21.99351	36.63218	0.0071	1.720258	0.002789	1.267939	33.27351	-4458	25628.7
0.031931	5.087333	21.91544	36.75188	0.007276	1.731541	0.0198	1.369072	33.36715	-4457.8	25622.2
0.031511	5.016235	21.92511	36.86398	0.000012	1.738528	0.026857	1.267023	33.5861	-4457.6	25615.8
0.022606	5.035987	21.91298	37.01297	0.005142	1.773008	0.01432	1.313818	33.25328	-4457.4	25609.3
0.010963	5.04591	21.91882	36.88931	0.009032	1.70496	0.007977	1.310265	33.54657	-4457.2	25602.8
0.003053	5.085029	21.91533	37.16843	0.00709	1.726617	0.000017	1.289965	33.3783	-4457	25596.4
0.008296	5.118927	21.83373	36.82403	0.012399	1.721715	0.009501	1.277047	33.46876	-4456.8	25589.9
0.002662	5.088308	21.88476	37.05063	0.004605	1.759213	0.014417	1.305928	33.46305	-4456.6	25583.4
0.000013	5.030511	21.83041	37.02246	0.002479	1.684872	0.017424	1.355524	33.29909	-4456.4	25577
0.014526	5.099043	21.88434	37.00991	0.004958	1.705132	0.020993	1.296736	33.46579	-4456.2	25570.5
0.007931	5.051346	21.86853	36.89923	0.001063	1.70846	0.000017	1.326982	33.11529	-4456	25564
0.019921	5.003361	21.91772	36.90196	0.013093	1.778316	0.008882	1.334928	33.31943	-4455.8	25557.6
0.02253	5.10072	21.95398	36.95697	0.020718	1.722643	0.005629	1.299079	32.98042	-4455.6	25551.1
0.021528	5.072118	21.94448	37.11042	0.007613	1.673426	0.000017	1.344674	33.36908	-4455.4	25544.6
0.027396	5.029575	21.79885	36.96125	0.007605	1.744282	0.000017	1.281676	33.29728	-4455.2	25538.2
0.016446	5.051355	21.8698	37.07903	0.00813	1.789324	0.016802	1.370023	33.24593	-4455	25531.7
0.01372	5.029703	21.82065	36.78845	0.007583	1.818411	0.008327	1.263603	33.16821	-4454.8	25525.3
0.027746	5.07559	21.86001	37.07268	0.015551	1.768849	0.007897	1.350329	33.24008	-4454.6	25518.8
0.022903	5.057486	21.96915	36.92503	0.001061	1.686666	0.017149	1.3589	33.32114	-4454.4	25512.3
0.024077	5.034473	21.77959	37.06849	0.013604	1.775119	0.002677	1.318877	33.12387	-4454.2	25505.9
0.008958	5.043737	21.94875	36.93303	0.006892	1.767528	0.012685	1.344617	33.17795	-4454	25499.4
0.000013	5.061702	21.80764	37.16859	0.000012	1.70655	0.013023	1.336056	33.14351	-4453.8	25492.9
0.033141	5.029011	21.94221	37.08885	0.009723	1.817701	0.008993	1.320301	33.00816	-4453.6	25486.5
0.015475	5.060695	21.91033	37.04399	0.011658	1.719281	0.024974	1.343128	33.23989	-4453.4	25480
0.025185	5.070654	21.97494	37.01768	0.005826	1.71512	0.000017	1.396458	33.14414	-4453.2	25473.5
0.006033	5.088951	21.8243	37.06643	0.016957	1.668658	0.005201	1.317381	33.00222	-4453	25467.1
0.019373	5.083633	21.92772	37.23138	0.000012	1.665163	0.021743	1.268388	33.3818	-4452.8	25460.6
0.02237	5.108654	21.91432	37.14642	0.007413	1.733603	0.009931	1.327633	33.35395	-4452.6	25454.1
0.013064	5.108535	21.92218	37.18942	0.000012	1.741016	0.028142	1.303109	33.32395	-4452.4	25447.7
0.003652	5.055007	21.8059	37.2518	0.007231	1.739525	0.004896	1.380225	33.53886	-4452.2	25441.2
0.002988	5.056839	21.94348	37.18366	0.005113	1.715848	0.030531	1.342189	32.99809	-4452	25434.7
0.023287	5.095871	22.03987	37.34327	0.00899	1.735657	0.014942	1.393272	33.39851	-4451.8	25428.3
0.012131	5.070413	21.94106	37.33873	0.014804	1.719975	0.000017	1.419009	33.17658	-4451.6	25421.8
0.020128	5.055829	22.1077	37.25063	0.003524	1.723582	0.01806	1.389247	33.51192	-4451.4	25415.4
0.001341	4.905466	21.8306	37.46305	0.000012	1.703636	0.000017	1.345446	32.72368	-4451.2	25408.9
0.001303	4.764845	21.03234	35.83733	0.00123	1.722466	0.016655	1.339771	32.6081	-4451	25402.4
0.006901	4.803063	21.20676	36.24151	0.001408	1.669596	0.010658	1.326961	32.58894	-4450.8	25396
0.005297	4.857657	21.38601	36.21658	0.0044	1.661523	0.032803	1.364035	32.77454	-4450.6	25389.5
0.02353	5.000348	21.63148	36.5869	0.007734	1.712968	0.022564	1.406342	33.36871	-4450.4	25383
0.037403	4.935665	21.52375	36.59056	0.009142	1.700238	0.014173	1.396901	33.37297	-4450.2	25376.6
0.040121	4.966815	21.71889	37.08606	0.02918	1.755729	0.032232	1.325589	33.20688	-4450	25370.1
0.000013	5.066504	22.04378	37.64423	0.006858	1.705045	0.000017	1.409621	33.43158	-4449.8	25363.6
0.001385	5.045796	22.14649	37.50263	0.000012	1.682561	0.000017	1.398429	33.42322	-4449.6	25357.2
0.008266	5.023489	21.95904	37.45631	0.004579	1.681803	0.005415	1.382421	33.18959	-4449.4	25350.7
0.014402	4.960732	21.97171	37.637	0.005278	1.755526	0.000017	1.404695	33.27703	-4449.2	25344.2
0.013316	4.95088	21.96131	37.51956	0.009495	1.734674	0.007149	1.407955	33.23952	-4449	25337.8
0.001902	4.967438	22.13046	37.27957	0.009141	1.659078	0.018265	1.339345	33.28272	-4448.8	25331.3
0.017673	4.925869	21.83728	37.41758	0.012657	1.789884	0.010896	1.383804	33.06209	-4448.6	25324.8
0.001299	4.946389	21.97073	37.19107	0.010715	1.717993	0.012293	1.345778	33.60196	-4448.4	25318.4
0.016769	5.030688	22.03762	37.35995	0.004216	1.731618	0.017074	1.425087	33.33239	-4448.2	25311.9
0.015216	5.006952	22.01134	37.26933	0.010366	1.749812	0.015781	1.344208	33.32829	-4448	25305.5
0.004966	4.989738	22.06367	37.45895	0.000012	1.694664	0.010906	1.414856	33.17061	-4447.8	25299
0.014227	5.007456	21.86697	37.40401	0.000012	1.72659	0.000017	1.367734	33.37774	-4447.6	25292.5
0.020163	4.99871	22.06445	37.39698	0.000012	1.684912	0.011904	1.424239	33.17497	-4447.3	25286.1
0.025077	4.993276	21.9541	37.36499	0.002109	1.668315	0.026915	1.352264	33.05961	-4447.1	25279.6
0.016688	4.99385	22.08874	37.39091	0.000176	1.70366	0.005893	1.415488	33.06767	-4446.9	25273.1
0.000013	5.053465	22.07825	37.42532	0.00913	1.702024	0.007417	1.363096	33.43921	-4446.7	25266.7
0.022771	5.049334	21.87908	37.39339	0.01648	1.728365	0.000017	1.381714	33.62822	-4446.5	25260.2
0.000013	4.999578	21.96594	37.29614	0.001754	1.733923	0.001444	1.310482	33.23211	-4446.3	25253.7
0.007252	4.971711	21.97619	37.5494	0.002105	1.725971	0.00233	1.397073	33.41075	-4446.1	25247.3
0.017025	4.994133	22.21113	37.52913	0.005616	1.751063	0.000017	1.41145	33.21631	-4445.9	25240.8
0.027939	4.986952	22.03963	37.37202	0.009998	1.729857	0.004165	1.356685	33.24356	-4445.7	25234.3
0.000013	5.024975	21.92131	37.56711	0.004557	1.724926	0.00991	1.392166	33.54491	-4445.5	25227.9
0.005468	5.04558	21.92102	37.50378	0.000012	1.742642	0.001935	1.399776	33.15954	-4445.3	25221.4
0.002487	4.980976	22.45455	37.87095	0.028383	1.61853	0.014376	1.405717	32.93763	-4445.1	25214.9
0.003443	5.193854	21.78809	37.14312	0.059047	1.623601	0.005879	1.365197	32.99257	-4444.9	25208.5
0.023359	5.068857	21.98991	37.56477	0.000012	1.692842	0.000017	1.441258	33.48608	-4444.7	25202
0.000013	5.122727	21.86513	37.26863	0.0014	1.718907	0.007816	1.438163	33.34511	-4444.5	25195.6
0.000013	5.053922	21.90442	37.2792	0.006647	1.762705	0.012508	1.406273	33.1707	-4444.3	25189.1
0.009109	5.138246	22.05892	37.52827	0.005779	1.679682	0.003324	1.410464	33.08078	-4444.1	25182.6
0.008259	5.074464	21.95927	37.40218	0.00595	1.702967	0.00203	1.388653	33.22878	-4443.9	25176.2
0.007918	5.091085	21.90888	37.25689	0.000012	1.737834	0.014777	1.339373	33.31999	-4443.7	25169.7
0.019701	5.09285	21.74338	37.28344	0.000012	1.680746	0.011459	1.4086	33.3388	-4443.5	25163.2
0.024573	5.103252	21.68577	37.49965	0.004372	1.670714	0.010442	1.433473	33.32391	-4443.3	25156.8
0.021508	5.088094	21.98647	37.3208	0.010308	1.756207	0.010649	1.391213	33.14643	-4443.1	25150.3
0.013011	5.109912	21.85858	37.34589	0.000012	1.688474	0.057783	1.384519	33.12055	-4442.9	25143.8
0.000013	5.062629	21.95813	37.35401	0.000012	1.708839	0.044647	1.423795	33.34515	-4442.7	25137.4
0.009382	5.077131	21.71157	37.26672	0.009958	1.682306	0.034862	1.478826	33.31818	-4442.5	25130.9
0.010965	5.078672	21.8116	37.34666	0.002967	1.691181	0.017904	1.386189	33.51559	-4442.3	25124.4
0.019183	5.083307	21.88072	37.33715	0.002622	1.739853	0.02873	1.391807	33.34339	-4442.1	25118
0.018669	5.087907	21.75136	37.21155	0.006292	1.751844	0.012154	1.456329	33.17203	-4441.9	25111.5
0.010928	5.113752	21.83723	37.16663	0.009785	1.808615	0.010422	1.410628	33.31663	-4441.7	25105
0.019572	5.085333	21.77853	37.40639	0.002798	1.633868	0.016192	1.433702	33.22011	-4441.5	25098.6
0.013451	5.102113	21.86517	37.30553	0.000699	1.672708	0.010191	1.416961	33.19063	-4441.3	25092.1
0.014717	5.16514	21.83638	37.13526	0.000012	1.716139	0.012539	1.369884	33.43257	-4441.1	25085.7
0.009975	5.104879	21.9176	37.28299	0.004368	1.732474	0.001407	1.40106	33.33565	-4440.9	25079.2
0.016904	5.074006	21.81097	37.7019	0.006118	1.718692	0.0157	1.420058	33.02843	-4440.7	25072.7
0.008561	4.500916	21.88084	36.62377	0.006643	1.759913	0.000017	1.472372	31.68985	-4440.5	25066.3
0.000013	5.166092	21.148	36.78919	0.01496	1.66706	0.011982	1.370399	33.15717	-4440.3	25059.8
0.011309	5.108054	21.68838	37.09999	0.000182	1.677824	0.018322	1.407662	33.08939	-4440.1	25053.3
0.028725	5.077125	21.77594	37.47299	0.000012	1.649886	0.021624	1.38232	33.36934	-4439.9	25046.9
0.006831	5.077731	21.8108	37.48832	0.017995	1.654781	0.022265	1.458118	33.01869	-4439.7	25040.4
0.025108	5.125237	21.81156	37.41386	0.005615	1.694392	0.031458	1.460552	33.42058	-4439.5	25033.9
0.015133	5.088855	21.74966	37.5694	0.000012	1.668222	0.007224	1.409573	33.14741	-4439.3	25027.5
0.011331	5.055908	21.70997	37.34579	0.007018	1.693296	0.015066	1.456535	33.11174	-4439.1	25021
0.000013	5.094507	21.81067	37.43373	0.007175	1.738652	0.021675	1.427505	33.21252	-4438.9	25014.5
0.025341	5.084638	21.73038	37.31112	0.000179	1.680755	0.006178	1.357005	33.3882	-4438.7	25008.1
0.01259	5.024075	21.86079	37.26619	0.006764	1.730443	0.000017	1.452928	33.45071	-4438.5	25001.6
0.000013	5.073999	21.89294	37.31868	0.011711	1.752791	0.006817	1.447262	33.23837	-4438.3	24995.2
0.022459	5.092392	21.78862	37.31051	0.006719	1.743964	0.000017	1.454502	33.29148	-4438.1	24988.7
0.012491	5.088227	21.84881	37.55858	0.000012	1.708315	0.019284	1.396816	33.4271	-4437.9	24982.2
0.008005	5.085655	21.76781	37.4111	0.000012	1.695571	0.014937	1.558921	33.32688	-4437.7	24975.8
0.020435	5.092003	21.8104	37.3893	0.004559	1.6966	0.014552	1.42755	33.15839	-4437.5	24969.3
0.02532	5.007579	21.75261	37.4173	0.001574	1.706814	0.006033	1.490497	33.24575	-4437.3	24962.8
0.025263	5.028722	21.77577	37.35954	0.002095	1.75266	0.005011	1.447655	33.21035	-4437.1	24956.4
0.006221	4.986773	21.89214	37.27425	0.004532	1.737878	0.007821	1.468491	33.21156	-4436.9	24949.9
0.025509	5.086509	21.7501	37.4045	0.006094	1.726494	0.00215	1.4628	33.35531	-4436.7	24943.4
0.003512	5.034716	21.70658	37.35659	0.018607	1.713954	0.011667	1.502844	33.25447	-4436.5	24937
0.035429	5.064457	22.10196	37.44014	0.033178	1.691885	0.020988	1.479608	33.22552	-4436.3	24930.5
0.024729	4.998373	21.79737	37.34375	0.00798	1.67237	0.000017	1.525734	33.2374	-4436.1	24924
0.01296	5.020531	21.87356	37.50495	0.015251	1.691931	0.000164	1.423099	33.30499	-4435.9	24917.6
0.026394	5.039574	21.82628	37.43516	0.01593	1.62727	0.012845	1.468387	33.14865	-4435.7	24911.1
0.010908	5.041422	21.83611	37.33586	0.000012	1.741571	0.0175	1.50253	33.41002	-4435.5	24904.6
0.02003	5.038472	21.95796	37.28222	0.004669	1.662742	0.005285	1.481267	33.17021	-4435.3	24898.2
0.035951	5.072422	21.90252	37.24488	0.015725	1.758302	0.021026	1.494138	33.3151	-4435.1	24891.7
0.022343	5.049952	21.90175	37.43313	0.016597	1.723342	0.000017	1.4801	33.38298	-4434.8	24885.3
0.000013	4.991344	21.88111	37.44444	0.010895	1.667943	0.000017	1.539273	33.26401	-4434.6	24878.8
0.015516	5.060503	21.95363	37.34418	0.018521	1.632797	0.011969	1.455759	33.00826	-4434.4	24872.3
0.001532	4.963649	21.85741	37.44203	0.003465	1.64815	0.00536	1.483991	32.96061	-4434.2	24865.9
0.012587	4.963523	21.93452	37.45657	0.015949	1.701795	0.000017	1.435148	33.3575	-4434	24859.4
0.029071	5.004488	21.93003	36.54502	0.000012	1.691068	0.000017	1.48589	33.39307	-4433.8	24852.9
0.038254	4.973932	21.91743	37.29599	0.01425	1.622306	0.008313	1.457763	33.17371	-4433.6	24846.5
0.017056	4.985017	21.97144	36.80101	0.006786	1.595012	0.010516	1.505905	33.13684	-4433.4	24840
0.026863	4.994502	21.84093	37.44231	0.008367	1.603773	0.003795	1.483986	33.33805	-4433.2	24833.5
0.02187	4.946716	21.84589	36.93467	0.014817	1.705203	0.016902	1.570767	33.51009	-4433	24827.1
0.008	4.991938	21.83771	37.41306	0.00681	1.677299	0.021436	1.490037	33.37055	-4432.8	24820.6
0.000013	4.934948	21.89436	37.53774	0.011186	1.643144	0.01538	1.502379	33.37573	-4432.6	24814.1
